file	tstamp	developer	version	lines_add	lines_del	description
/cvsroot/junit/junit/junit/tests/framework/ComparisonFailureTest.java	2004-10-24 08:41:48.0	kbeck	1.2	13	52	[ 609972 ] &quot;...&quot; in ComparisonFailure
/cvsroot/junit/junit/junit/tests/framework/ComparisonFailureTest.java	2002-09-01 17:29:53.0	kbeck	1.1	0	0	Oops. Assertion tests can&apos;t use the standard format for exception tests because the exception to be thrown is AssertionFailedError and the exception that signals failure is also AssertionFailedError.
/cvsroot/junit/junit/junit/tests/framework/DoublePrecisionAssertTest.java	2004-10-23 03:06:41.0	kbeck	1.3	2	7	[ 609819 ] NaN&apos;s in assertEquals
/cvsroot/junit/junit/junit/tests/framework/DoublePrecisionAssertTest.java	2002-09-01 17:31:53.0	kbeck	1.2	10	5	Oops. Assertion tests can&apos;t use the standard format for exception tests because the exception to be thrown is AssertionFailedError and the exception that signals failure is also AssertionFailedError.
/cvsroot/junit/junit/junit/tests/framework/DoublePrecisionAssertTest.java	2002-09-01 17:29:53.0	kbeck	1.1	0	0	Oops. Assertion tests can&apos;t use the standard format for exception tests because the exception to be thrown is AssertionFailedError and the exception that signals failure is also AssertionFailedError.
/cvsroot/junit/junit/junit/tests/framework/NoArgTestCaseTest.java	2002-03-29 17:10:13.0	kbeck	1.1	0	0	Kent &amp; Erich patch swallowing in Merlin
/cvsroot/junit/junit/junit/tests/runner/BaseTestRunnerTest.java	2004-09-03 18:27:28.0	egamma	1.5	1	1	incorporate find bugs findings
/cvsroot/junit/junit/junit/tests/runner/BaseTestRunnerTest.java	2002-08-31 18:44:09.0	egamma	1.4	0	15	backed out calling setContextClassLoader on the test thread
/cvsroot/junit/junit/junit/tests/runner/BaseTestRunnerTest.java	2002-08-23 20:43:51.0	egamma	1.3	15	0	3.8 clean-up
/cvsroot/junit/junit/junit/tests/runner/BaseTestRunnerTest.java	2002-03-30 23:37:41.0	egamma	1.2	0	4	finished support for no-arg constructor.tweaks to the Swing UI
/cvsroot/junit/junit/junit/tests/runner/BaseTestRunnerTest.java	2002-03-29 17:10:13.0	kbeck	1.1	0	0	Kent &amp; Erich patch swallowing in Merlin
/cvsroot/junit/junit/junit/tests/runner/TextFeedbackTest.java	2004-10-23 07:28:40.0	kbeck	1.10	1	1	[ 996352 ] Remove silly code
/cvsroot/junit/junit/junit/tests/runner/TextFeedbackTest.java	2004-09-03 18:27:28.0	egamma	1.9	5	5	incorporate find bugs findings
/cvsroot/junit/junit/junit/tests/runner/TextFeedbackTest.java	2002-08-23 07:05:56.0	egamma	1.8	0	1	removed unused imports, variables
/cvsroot/junit/junit/junit/tests/runner/TextFeedbackTest.java	2002-06-25 10:08:18.0	egamma	1.7	0	45	moved the the comparison failure tests to the AssertTests
/cvsroot/junit/junit/junit/tests/runner/TextFeedbackTest.java	2002-06-24 21:13:20.0	kbeck	1.6	1	1	Fixed timing problem in TextFeedbackTest.testError()
/cvsroot/junit/junit/junit/tests/runner/TextFeedbackTest.java	2002-06-22 02:28:03.0	egamma	1.5	47	1	added support for reporting only the deltas for failed assert equals
/cvsroot/junit/junit/junit/tests/runner/TextFeedbackTest.java	2002-04-13 00:49:46.0	kbeck	1.4	1	2	Added textui.TestRunner(ResultPrinter)
/cvsroot/junit/junit/junit/tests/runner/TextFeedbackTest.java	2002-04-12 23:36:14.0	kbeck	1.3	40	9	Cleaned up ResultPrinter
/cvsroot/junit/junit/junit/tests/runner/TextFeedbackTest.java	2002-04-09 21:09:17.0	kbeck	1.2	42	12	Enough tests now to begin the refactoring
/cvsroot/junit/junit/junit/tests/runner/TextFeedbackTest.java	2002-04-09 20:28:02.0	kbeck	1.1	0	0	Began writing tests for the textui.TestRunner in preparation for refactoring
/cvsroot/junit/junit/junit/tests/runner/TextRunnerSingleMethodTest.java	2004-11-17 23:46:22.0	egamma	1.3	4	4	fixed generated argument names
/cvsroot/junit/junit/junit/tests/runner/TextRunnerSingleMethodTest.java	2004-11-17 23:07:06.0	egamma	1.2	43	1	added NullResultPrinter to suppress the output
/cvsroot/junit/junit/junit/tests/runner/TextRunnerSingleMethodTest.java	2004-10-23 08:47:22.0	kbeck	1.1	0	0	[ 908467 ] Run one test method for junit
/cvsroot/junit/junit/junit/textui/ResultPrinter.java	2002-08-23 07:05:56.0	egamma	1.6	0	1	removed unused imports, variables
/cvsroot/junit/junit/junit/textui/ResultPrinter.java	2002-06-22 02:28:03.0	egamma	1.5	34	16	added support for reporting only the deltas for failed assert equals
/cvsroot/junit/junit/junit/textui/ResultPrinter.java	2002-04-27 01:59:03.0	kbeck	1.4	15	5	Method renaming for easier digestion.
/cvsroot/junit/junit/junit/textui/ResultPrinter.java	2002-04-12 23:36:14.0	kbeck	1.3	45	55	Cleaned up ResultPrinter
/cvsroot/junit/junit/junit/textui/ResultPrinter.java	2002-04-12 20:39:30.0	kbeck	1.2	98	1	Further along the road to simplifying textui.TestRunner
/cvsroot/junit/junit/junit/textui/ResultPrinter.java	2002-04-10 13:40:09.0	kbeck	1.1	0	0	Why didn&apos;t this get added automatically, oh Eclipse gods?
/cvsroot/junit/junit/junit/textui/TestRunner.java	2004-11-13 01:33:19.0	egamma	1.22	1	1	fixed typo
/cvsroot/junit/junit/junit/textui/TestRunner.java	2004-10-24 08:41:48.0	kbeck	1.21	0	1	[ 609972 ] &quot;...&quot; in ComparisonFailure
/cvsroot/junit/junit/junit/textui/TestRunner.java	2004-10-23 08:47:22.0	kbeck	1.20	27	13	[ 908467 ] Run one test method for junit
/cvsroot/junit/junit/junit/textui/TestRunner.java	2004-09-09 23:53:57.0	kbeck	1.19	7	2	Fixed two warnings
/cvsroot/junit/junit/junit/textui/TestRunner.java	2002-06-22 02:28:03.0	egamma	1.18	1	7	added support for reporting only the deltas for failed assert equals
/cvsroot/junit/junit/junit/textui/TestRunner.java	2002-04-13 00:49:46.0	kbeck	1.17	9	3	Added textui.TestRunner(ResultPrinter)
/cvsroot/junit/junit/junit/textui/TestRunner.java	2002-04-12 23:36:14.0	kbeck	1.16	5	6	Cleaned up ResultPrinter
/cvsroot/junit/junit/junit/textui/TestRunner.java	2002-04-12 20:39:30.0	kbeck	1.15	8	74	Further along the road to simplifying textui.TestRunner
/cvsroot/junit/junit/junit/textui/TestRunner.java	2002-04-10 13:29:11.0	kbeck	1.14	36	36	The refactoring begins.
/cvsroot/junit/junit/junit/textui/TestRunner.java	2002-04-09 21:09:17.0	kbeck	1.13	1	1	Enough tests now to begin the refactoring
/cvsroot/junit/junit/junit/textui/TestRunner.java	2002-04-09 20:28:02.0	kbeck	1.12	7	3	Began writing tests for the textui.TestRunner in preparation for refactoring
/cvsroot/junit/junit/junit/textui/TestRunner.java	2002-04-08 20:54:11.0	kbeck	1.11	0	6	Deleted deprecated methods and classes, this time really
/cvsroot/junit/junit/junit/textui/TestRunner.java	2002-03-29 17:10:13.0	kbeck	1.10	34	27	Kent &amp; Erich patch swallowing in Merlin
/cvsroot/junit/junit/junit/textui/TestRunner.java	2001-11-12 01:50:05.0	kbeck	1.9	2	3	I left tests broken, duh... Also, beginning to make TestFailure a narrower interface.
/cvsroot/junit/junit/junit/textui/TestRunner.java	2001-10-21 04:30:18.0	kbeck	1.8	23	20	Preparing for TestRunListener. Pushed TestListener implementation up to BaseTestRunner.
/cvsroot/junit/junit/junit/textui/TestRunner.java	2001-05-21 21:50:16.0	egamma	1.7	8	9	changes for 3.7
/cvsroot/junit/junit/junit/textui/TestRunner.java	2001-04-01 23:22:16.0	egamma	1.6	2	2	Add a checkbox to UI test runner so that user can switchbetween the standard and loading testcase class loader.[ #229753 ] assertEquals on NaN and Infinity does not work correctly[ #229287 ] Class Name too long &quot;SimpleClassPathTestCollector&quot;[ #229609 ] Stack Filtering missing in textui.TesRunner[ #229753 ] assertEquals on NaN and Infinity does not work correctly.[ #229870 ] Clicking on ... after tests failed gives NPE[ #229974 ] Incorrect icon shown for first element in Swing GUI[ #230581 ] swingui.TestTreeModel: results of decorated testcases...[ #230971 ] Make junit.extensions.TestDecorator.getTest() public[ #231569 ] DocBug: JUnit Test Infected: Programmers Love Writing Tests[ #232645 ] BaseTestRunner.getTest loses exception information[ #233094 ] TestSuite masks exceptions[ #410967 ] No icon provided for first test[ #230745 ] ClassPathTestCollector sometimes lists classes in duplicate
/cvsroot/junit/junit/junit/textui/TestRunner.java	2001-01-17 01:06:23.0	egamma	1.5	2	0	added missing invokeLaters in the swing test runner.changed the default test collector to the simple one.
/cvsroot/junit/junit/junit/textui/TestRunner.java	2001-01-11 00:23:52.0	egamma	1.4	3	6	fixes for JDK 1.1.7 compatibility
/cvsroot/junit/junit/junit/textui/TestRunner.java	2001-01-10 00:39:50.0	egamma	1.3	18	11	JUnit 3.5 candidate
/cvsroot/junit/junit/junit/textui/TestRunner.java	2000-12-11 23:17:12.0	egamma	1.2	15	7	fixed resources
/cvsroot/junit/junit/junit/textui/TestRunner.java	2000-12-03 15:36:35.0	egamma	1.1	0	0	branches:  1.1.1;Initial revision
/cvsroot/junit/junit/junit/textui/TestRunner.java	2000-12-03 15:36:35.0	egamma	1.1.1.1	0	0	Initial Checkin
/cvsroot/junit/junit/junit/ui/Attic/TestRunner.java	2002-04-08 20:40:59.0	kbeck	1.2	0	0	Deleted deprecated methods and classes
/cvsroot/junit/junit/junit/ui/Attic/TestRunner.java	2000-12-03 15:36:35.0	egamma	1.1	0	0	branches:  1.1.1;Initial revision
/cvsroot/junit/junit/junit/ui/Attic/TestRunner.java	2000-12-03 15:36:35.0	egamma	1.1.1.1	0	0	Initial Checkin
